closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.3156228  0.28712175],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.27304715 0.28078818 0.30612245 0.37719916 0.32441942 0.29345531],[0.18508093 0.18015482 0.24982407 0.33638283 0.29627023 0.23504574],[0.22906404 0.2304715  0.27797326 0.35679099 0.31034483 0.26425053],-1.0,4.0,False,True,[],[],False,48
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,48
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,48
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.39760732 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.3156228  0.28712175],7,-1,4,,,,,,,,,,,48
,,,,,,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.33849402 0.3216045  0.35890218 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.3817734  0.39092189 0.38106967 0.37755102],8,-1,4,,,,,,,,,,,48
[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],-1.0,4.0,7.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.36030964 0.3617171  0.37790289 0.42716397 0.40534835 0.37016186],[0.2244898  0.20408163 0.21534131 0.28149191 0.26178747 0.24841661],[0.29239972 0.28289937 0.2966221  0.35432794 0.33356791 0.30928923],-1.0,4.0,False,True,[],[],False,49
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,49
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,49
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,49
,,,,,,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.33849402 0.3216045  0.35890218 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.3817734  0.39092189 0.38106967 0.37755102],8,-1,4,,,,,,,,,,,49
[0.45179451 0.42364532 0.408867   0.4940183  0.41520056 0.43209008],[0.33849402 0.3216045  0.35186488 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.38036594 0.41801548 0.38423645 0.37755102],-1.0,4.0,8.0,[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39338494 0.39057002 0.408867   0.4940183  0.41520056 0.39760732],[0.35045742 0.34482759 0.35186488 0.38142153 0.36101337 0.34342013],[0.37192118 0.3676988  0.38036594 0.43771992 0.38810697 0.37051372],-1.0,4.0,False,True,[],[],False,50
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,50
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,50
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,50
,,,,,,[0.45179451 0.42364532 0.408867   0.4940183  0.41520056 0.43209008],[0.33849402 0.3216045  0.35186488 0.34201267 0.35327234 0.32301196],[0.39514426 0.37262491 0.38036594 0.41801548 0.38423645 0.37755102],8,-1,4,,,,,,,,,,,50
[0.51319493 0.50475018 0.4729064  0.49560169 0.47888811 0.43930331],[0.41977481 0.41449683 0.38969036 0.42434905 0.41168191 0.35116115],[0.46648487 0.4596235  0.43129838 0.45997537 0.44528501 0.39523223],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46098698 0.44269001 0.43209008 0.49318262 0.44537298 0.4382917 ],[0.36972203 0.3617171  0.37293279 0.38054187 0.38054187 0.34342013],[0.4153545  0.40220355 0.40251144 0.43686224 0.41295742 0.39085591],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42716397 0.41871921 0.43771992 0.48909219 0.47220267 0.44968332],[0.38212526 0.38916256 0.39831105 0.4137931  0.40394089 0.37649543],[0.40464462 0.40394089 0.41801548 0.45144265 0.43807178 0.41308937],-1.0,4.0,False,False,[8],[],False,51
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,51
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,51
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,51
[0.46098698 0.44269001 0.46023927 0.49318262 0.4539057  0.4382917 ],[0.34693878 0.26460239 0.33427164 0.38054187 0.36382829 0.34342013],[0.40396288 0.3536462  0.39725545 0.43686224 0.408867   0.39085591],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46098698 0.44269001 0.46023927 0.49318262 0.4539057  0.4382917 ],[0.34693878 0.26460239 0.33427164 0.38054187 0.36382829 0.34342013],[0.40396288 0.3536462  0.39725545 0.43686224 0.408867   0.39085591],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.42716397 0.43138635 0.46023927 0.48909219 0.4539057  0.43138635],[0.34693878 0.26460239 0.33427164 0.38142153 0.36382829 0.37649543],[0.38705137 0.34799437 0.39725545 0.43525686 0.408867   0.40394089],-1.0,5.0,False,True,[],[],False,52
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,52
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,52
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,52
[0.46098698 0.44269001 0.46023927 0.49318262 0.4539057  0.4382917 ],[0.27515834 0.25263899 0.32793807 0.38054187 0.36382829 0.33004926],[0.36807266 0.3476645  0.39408867 0.43686224 0.408867   0.38417048],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46098698 0.44269001 0.46023927 0.49318262 0.4539057  0.4382917 ],[0.27515834 0.25263899 0.32793807 0.38054187 0.36382829 0.33004926],[0.36807266 0.3476645  0.39408867 0.43686224 0.408867   0.38417048],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.44264602 0.43912738 0.44053483 0.48979592 0.44616467 0.41731175],[0.27515834 0.25263899 0.32793807 0.408867   0.37719916 0.33004926],[0.35890218 0.34588318 0.38423645 0.44933146 0.41168191 0.37368051],-1.0,5.0,False,True,[],[],False,53
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,53
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,53
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,53
[0.46098698 0.44269001 0.46023927 0.49318262 0.48135116 0.47572132],[0.27515834 0.25263899 0.32793807 0.38054187 0.36382829 0.33004926],[0.36807266 0.3476645  0.39408867 0.43686224 0.42258973 0.40288529],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46098698 0.44269001 0.46023927 0.49318262 0.48135116 0.47572132],[0.27515834 0.25263899 0.32793807 0.38054187 0.36382829 0.33004926],[0.36807266 0.3476645  0.39408867 0.43686224 0.42258973 0.40288529],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41801548 0.40745954 0.44616467 0.47642505 0.48135116 0.47572132],[0.37649543 0.35116115 0.3807178  0.40394089 0.41449683 0.39197748],[0.39725545 0.37931034 0.41344124 0.44018297 0.447924   0.4338494 ],-1.0,5.0,False,True,[],[],False,54
,,,,,,[0.53694581 0.52392681 0.57002111 0.60617523 0.59122097 0.54389514],[0.45452146 0.46085503 0.48926812 0.50448628 0.48926812 0.46279029],[0.49573364 0.49239092 0.52964462 0.55533075 0.54024455 0.50334272],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,54
,,,,,,[0.62880454 0.62008489 0.71396684 0.76983638 0.73346235 0.65596411],[0.46446165 0.43279381 0.58268825 0.63194933 0.5862069  0.51020408],[0.54663309 0.52643935 0.64832754 0.70089286 0.65983462 0.5830841 ],6,-1,2,,,,,,,,,,,54
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,54
[0.46098698 0.44269001 0.46446165 0.51513019 0.48135116 0.47572132],[0.27515834 0.25263899 0.32793807 0.36453202 0.3617171  0.33004926],[0.36807266 0.3476645  0.39619986 0.4398311  0.42153413 0.40288529],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.46098698 0.44269001 0.46446165 0.51513019 0.48135116 0.47572132],[0.27515834 0.25263899 0.32793807 0.36453202 0.3617171  0.33004926],[0.36807266 0.3476645  0.39619986 0.4398311  0.42153413 0.40288529],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.4208304  0.40957072 0.46446165 0.51513019 0.45742435 0.42716397],[0.29345531 0.32301196 0.33779029 0.36453202 0.3617171  0.34060521],[0.35714286 0.36629134 0.40112597 0.4398311  0.40957072 0.38388459],-1.0,5.0,False,True,[],[],False,55
