closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge a cluster with a window,merge a window with a cluster,index
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,109
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.56451613 0.00537634 0.06451613 0.1344086 ],[0.33333333 0.         0.0483871  0.05376344],[0.44892473 0.00268817 0.05645161 0.09408602],-1.0,6.0,True,False,[],[],False,False,110
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,110
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.38172043 0.09677419 0.27419355 0.11827957],[0.33333333 0.         0.05913978 0.        ],[0.35752688 0.0483871  0.16666667 0.05913978],-1.0,6.0,True,False,[],[],False,False,111
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,111
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.41397849 0.         0.06989247 0.12365591],[0.2311828  0.         0.0483871  0.02150538],[0.32258065 0.         0.05913978 0.07258065],-1.0,6.0,True,False,[],[],False,False,112
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,112
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35483871 0.01612903 0.14516129 0.23655914],[0.1827957  0.         0.03763441 0.00537634],[0.2688172  0.00806452 0.09139785 0.12096774],-1.0,6.0,True,False,[],[],False,False,113
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,113
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35483871 0.08064516 0.23655914 0.06989247],[0.27956989 0.00537634 0.07526882 0.00537634],[0.3172043  0.04301075 0.15591398 0.03763441],-1.0,6.0,True,False,[],[],False,False,114
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,114
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.40322581 0.07526882 0.09139785 0.1344086 ],[0.20967742 0.         0.05376344 0.05913978],[0.30645161 0.03763441 0.07258065 0.09677419],-1.0,6.0,True,False,[],[],False,False,115
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,115
[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.27956989 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.06989247 0.00537634],[0.20698925 0.00268817 0.1155914  0.07258065],-1.0,6.0,False,False,[],[8],False,False,116
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,116
,,,,,,[0.27956989 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.06989247 0.00537634],[0.20698925 0.00268817 0.1155914  0.07258065],8,-1,6,,,,,,,,,,,,116
[0.27956989 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.06989247 0.00537634],[0.20698925 0.00268817 0.1155914  0.07258065],-1.0,6.0,8.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],-1.0,6.0,False,False,[],[9],False,False,117
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,117
,,,,,,[0.27956989 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.06989247 0.00537634],[0.20698925 0.00268817 0.1155914  0.07258065],8,-1,6,,,,,,,,,,,,117
,,,,,,[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],9,-1,6,,,,,,,,,,,,117
[0.39247312 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.03225806 0.00537634],[0.26344086 0.00268817 0.09677419 0.07258065],-1.0,6.0,8.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39247312 0.00537634 0.10215054 0.10752688],[0.18817204 0.         0.03225806 0.01075269],[0.29032258 0.00268817 0.0672043  0.05913978],-1.0,6.0,False,True,[],[],False,False,118
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,118
,,,,,,[0.39247312 0.00537634 0.16129032 0.13978495],[0.1344086  0.         0.03225806 0.00537634],[0.26344086 0.00268817 0.09677419 0.07258065],8,-1,6,,,,,,,,,,,,118
,,,,,,[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],9,-1,6,,,,,,,,,,,,118
[0.39247312 0.00537634 0.16129032 0.14516129],[0.1344086  0.         0.03225806 0.00537634],[0.26344086 0.00268817 0.09677419 0.07526882],-1.0,6.0,8.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.33333333 0.00537634 0.16129032 0.14516129],[0.30107527 0.         0.0483871  0.01075269],[0.3172043  0.00268817 0.10483871 0.07795699],-1.0,6.0,False,True,[],[],False,False,119
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,119
,,,,,,[0.39247312 0.00537634 0.16129032 0.14516129],[0.1344086  0.         0.03225806 0.00537634],[0.26344086 0.00268817 0.09677419 0.07526882],8,-1,6,,,,,,,,,,,,119
,,,,,,[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],9,-1,6,,,,,,,,,,,,119
[0.39247312 0.00537634 0.16129032 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.00268817 0.09139785 0.07526882],-1.0,6.0,8.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.33870968 0.00537634 0.07526882 0.1344086 ],[0.10215054 0.         0.02150538 0.00537634],[0.22043011 0.00268817 0.0483871  0.06989247],-1.0,6.0,False,True,[],[],False,False,120
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,120
,,,,,,[0.39247312 0.00537634 0.16129032 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.00268817 0.09139785 0.07526882],8,-1,6,,,,,,,,,,,,120
,,,,,,[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],9,-1,6,,,,,,,,,,,,120
[0.39247312 0.02688172 0.20430108 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.01344086 0.11290323 0.07526882],-1.0,6.0,8.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.39247312 0.02688172 0.20430108 0.09139785],[0.25806452 0.         0.05376344 0.01612903],[0.32526882 0.01344086 0.12903226 0.05376344],-1.0,6.0,False,True,[],[],False,False,121
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,121
,,,,,,[0.39247312 0.02688172 0.20430108 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.01344086 0.11290323 0.07526882],8,-1,6,,,,,,,,,,,,121
,,,,,,[0.38172043 0.01075269 0.12365591 0.23655914],[0.3172043  0.         0.06451613 0.03225806],[0.34946237 0.00537634 0.09408602 0.1344086 ],9,-1,6,,,,,,,,,,,,121
[0.38172043 0.01075269 0.12365591 0.24193548],[0.23655914 0.         0.04301075 0.01075269],[0.30913978 0.00537634 0.08333333 0.12634409],-1.0,6.0,9.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.35483871 0.00537634 0.05913978 0.24193548],[0.23655914 0.         0.04301075 0.01075269],[0.29569892 0.00268817 0.05107527 0.12634409],-1.0,6.0,False,True,[],[],False,False,122
,,,,,,[1.         0.60215054 0.6344086  0.55913978],[0.09139785 0.         0.02150538 0.        ],[0.54569892 0.30107527 0.32795699 0.27956989],7,-1,4,,,,,,,,,,,,122
,,,,,,[0.39247312 0.02688172 0.20430108 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.01344086 0.11290323 0.07526882],8,-1,6,,,,,,,,,,,,122
,,,,,,[0.38172043 0.01075269 0.12365591 0.24193548],[0.23655914 0.         0.04301075 0.01075269],[0.30913978 0.00537634 0.08333333 0.12634409],9,-1,6,,,,,,,,,,,,122
[0.39247312 0.07526882 0.20430108 0.14516129],[0.10215054 0.         0.02150538 0.00537634],[0.24731183 0.03763441 0.11290323 0.07526882],8.0,6.0,-1.0,[0.10752688 0.05376344 0.0483871  0.08064516],[0.         0.         0.01075269 0.01075269],[0.05376344 0.02688172 0.02956989 0.04569892],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.37096774 0.07526882 0.0483871  0.04301075],[0.23655914 0.         0.04301075 0.01075269],[0.30376344 0.03763441 0.04569892 0.02688172],-1.0,6.0,False,False,[9],[],False,True,123
