closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,closed cluster counts,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,cluster counts,window high,window low,window mean,window segment,window stream,window size,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),index
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.47149894 0.48486981 0.53553835 0.52850106 0.49331457 0.47853624],[0.38282899 0.36453202 0.39971851 0.38423645 0.3687544  0.33638283],[0.42716397 0.42470091 0.46762843 0.45636875 0.43103448 0.40745954],-1.0,4.0,7.0,False,True,[],[],27
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.42646024 0.42505278 0.41590429 0.40534835 0.39197748 0.39619986],[0.27726953 0.25334272 0.29134412 0.33638283 0.33216045 0.30612245],[0.35186488 0.33919775 0.35362421 0.37086559 0.36206897 0.35116115],-1.0,4.0,7.0,True,False,[],[],28
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.35960591 0.33427164 0.38001407 0.39127375 0.39338494 0.37719916],[0.27234342 0.25404645 0.25545391 0.29275158 0.29838142 0.29204785],[0.31597467 0.29415904 0.31773399 0.34201267 0.34588318 0.3346235 ],-1.0,4.0,7.0,True,False,[],[],29
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.41168191 0.38353272 0.38423645 0.41097818 0.39619986 0.408867  ],[0.3096411  0.32090077 0.34412386 0.3216045  0.33075299 0.33638283],[0.36066151 0.35221675 0.36418015 0.36629134 0.36347643 0.37262491],-1.0,4.0,7.0,True,False,[],[],30
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.3687544  0.36030964 0.36593948 0.40112597 0.39760732 0.38212526],[0.18226601 0.1843772  0.21815623 0.26178747 0.24208304 0.19422942],[0.2755102  0.27234342 0.29204785 0.33145672 0.31984518 0.28817734],-1.0,4.0,7.0,True,False,[],[],31
[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,[0.50167136 0.48451795 0.46850809 0.5140746  0.50818086 0.44273399],[0.4208304  0.42091837 0.4205665  0.45029909 0.44466925 0.37482407],[0.46125088 0.45271816 0.4445373  0.48218684 0.47642505 0.40877903],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.20971147 0.1583392  0.24137931 0.31386348 0.27163969 0.19282196],[0.33075299 0.29099226 0.32301196 0.37684729 0.34025334 0.31245602],-1.0,4.0,7.0,False,False,[],[2],32
,,,,,,,[0.45179451 0.42364532 0.40464462 0.4398311  0.408867   0.43209008],[0.20971147 0.1583392  0.24137931 0.31386348 0.27163969 0.19282196],[0.33075299 0.29099226 0.32301196 0.37684729 0.34025334 0.31245602],2,-1,4,7,,,,,,,,,,,32
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],2.0,4,-1,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.27304715 0.28078818 0.30612245 0.37719916 0.32441942 0.2695285 ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.20302604 0.19915552 0.2294159  0.30788177 0.27902885 0.2174525 ],-1.0,4.0,7.0,False,False,[1],[],33
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.38282899 0.36453202 0.408867   0.4940183  0.41520056 0.39760732],[0.22308234 0.20408163 0.21534131 0.28149191 0.26178747 0.24841661],[0.30295567 0.28430683 0.31210415 0.3877551  0.33849402 0.32301196],-1.0,4.0,7.0,False,True,[],[],34
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.42716397 0.41871921 0.43771992 0.48909219 0.47220267 0.44968332],[0.35045742 0.34482759 0.35186488 0.38142153 0.36101337 0.34342013],[0.3888107  0.3817734  0.3947924  0.43525686 0.41660802 0.39655172],-1.0,4.0,7.0,False,True,[],[],35
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.44264602 0.43912738 0.46023927 0.48979592 0.4539057  0.43138635],[0.34693878 0.26460239 0.33427164 0.38142153 0.36382829 0.33004926],[0.3947924  0.35186488 0.39725545 0.43560873 0.408867   0.3807178 ],-1.0,5.0,7.0,False,True,[],[],36
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.41801548 0.40745954 0.44616467 0.47642505 0.48135116 0.47572132],[0.27515834 0.25263899 0.32793807 0.40394089 0.37719916 0.3546798 ],[0.34658691 0.33004926 0.38705137 0.44018297 0.42927516 0.41520056],-1.0,5.0,7.0,False,True,[],[],37
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.4208304  0.40957072 0.46446165 0.51513019 0.45742435 0.42716397],[0.29345531 0.32301196 0.33779029 0.36453202 0.3617171  0.34060521],[0.35714286 0.36629134 0.40112597 0.4398311  0.40957072 0.38388459],-1.0,5.0,7.0,False,True,[],[],38
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4,8,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.40816327 0.41308937 0.43068262 0.45812808 0.44757213 0.42646024],[0.28993666 0.28219564 0.36242083 0.38705137 0.37719916 0.33708656],[0.34904996 0.34764251 0.39655172 0.42258973 0.41238564 0.3817734 ],-1.0,5.0,7.0,False,True,[],[],39
[0.46655084 0.46217452 0.46248241 0.49630542 0.48154909 0.45841397],[0.29195989 0.26392065 0.34265042 0.40189567 0.38263107 0.30948716],[0.37925537 0.36304759 0.40256641 0.44910055 0.43209008 0.38395056],2.0,4,-1,8.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.50105559 0.5059817  0.513019   0.53131597 0.52568614 0.5200563 ],[0.28782548 0.24841661 0.37649543 0.44053483 0.41660802 0.34201267],[0.39444053 0.37719916 0.44475721 0.4859254  0.47114708 0.43103448],-1.0,5.0,7.0,False,False,[],[],40
[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1.0,4.0,8.0,2.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1.0,5.0,7.0,False,False,[],[3],41
,,,,,,,[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1,5,7,3,,,,,,,,,,,41
[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1.0,5.0,7.0,3.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.48064743 0.47712878 0.53624208 0.56790992 0.53061224 0.48064743],[0.2955665  0.29486277 0.41238564 0.45249824 0.40534835 0.36101337],[0.38810697 0.38599578 0.47431386 0.51020408 0.4679803  0.4208304 ],-1.0,5.0,7.0,False,True,[],[],42
,,,,,,,[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1,5,7,3,,,,,,,,,,,42
[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1.0,5.0,7.0,3.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.50246305 0.46446165 0.55524279 0.61505982 0.57424349 0.5270936 ],[0.27304715 0.29908515 0.37790289 0.43138635 0.40464462 0.30401126],[0.3877551  0.3817734  0.46657284 0.52322308 0.48944405 0.41555243],-1.0,5.0,7.0,False,True,[],[],43
,,,,,,,[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1,5,7,3,,,,,,,,,,,43
[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1.0,5.0,7.0,3.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.46938776 0.44546094 0.60380014 0.64672766 0.62068966 0.53342716],[0.45109078 0.39831105 0.54257565 0.60239268 0.56931738 0.50175932],[0.46023927 0.421886   0.5731879  0.62456017 0.59500352 0.51759324],-1.0,5.0,7.0,False,False,[],[4],44
,,,,,,,[0.52568614 0.52146376 0.53764954 0.54257565 0.52146376 0.52287122],[0.30893737 0.2695285  0.40816327 0.46375792 0.44264602 0.37156932],[0.41731175 0.39549613 0.4729064  0.50316678 0.48205489 0.44722027],-1,5,7,3,,,,,,,,,,,44
,,,,,,,[0.46938776 0.44546094 0.60380014 0.64672766 0.62068966 0.53342716],[0.45109078 0.39831105 0.54257565 0.60239268 0.56931738 0.50175932],[0.46023927 0.421886   0.5731879  0.62456017 0.59500352 0.51759324],-1,5,7,4,,,,,,,,,,,44
[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],4.0,5.0,-1.0,7.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.54327938 0.5200563  0.60380014 0.64672766 0.6052076  0.55735398],[0.43349754 0.434905   0.47501759 0.50316678 0.50738916 0.44616467],[0.48838846 0.47748065 0.53940887 0.57494722 0.55629838 0.50175932],-1.0,6.0,7.0,False,False,[3],[],45
,,,,,,,[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],-1,5,7,4,,,,,,,,,,,45
[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],-1.0,5.0,7.0,4.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.48979592 0.49190711 0.53342716 0.58057706 0.56931738 0.53694581],[0.38282899 0.37086559 0.42505278 0.39971851 0.40605208 0.39408867],[0.43631246 0.43138635 0.47923997 0.49014778 0.48768473 0.46551724],-1.0,6.0,7.0,False,True,[],[],46
,,,,,,,[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],-1,5,7,4,,,,,,,,,,,46
[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],-1.0,5.0,7.0,4.0,[0.43204609 0.41836735 0.41194581 0.46129486 0.43741203 0.39677164],[0.2960943  0.2794247  0.30880542 0.36325651 0.34865412 0.27696165],[0.3640702  0.34889602 0.36037562 0.41227569 0.39303308 0.33686664],-1,4,8,2,[0.52357495 0.50527797 0.54890922 0.62561576 0.59183673 0.53694581],[0.40042224 0.38212526 0.46657284 0.46305419 0.48275862 0.41308937],[0.46199859 0.44370162 0.50774103 0.54433498 0.53729768 0.47501759],-1.0,6.0,7.0,False,True,[],[],47
,,,,,,,[0.51600985 0.50211119 0.57072484 0.59465165 0.56720619 0.53413089],[0.37561576 0.34306826 0.45847994 0.50826882 0.49049965 0.42276566],[0.44581281 0.42258973 0.51460239 0.55146024 0.52885292 0.47844828],-1,5,7,4,,,,,,,,,,,47
